992000063  63      -4      99  20 1,67567 1 1 1 1 2 3 2 2 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2-3 4 3 0 0 1 0 0 0 1 0 0 0 1 0 0 0 2 6 5 3 4 1 1 0 0 0 0 0 1 1 0 0 1 0 1 0 0 2-3-3 2 3 3 3 2 3 1 3 3 2 2 2-3 2-3 8 5 1 1 1 2-1-1-1-1 2 2 2 2 2 2-1 3 1 2 2 7-1-1 5 1 5 1 2 2 3 1 3 2 3 1 2 1 2 2 2 1 2 1 2 2 1 4 4 2 3 2 2 1 2 1 3 1 3 0 1 1 1 0 1 0 0 0 1 0 1 1 3 3 1 3 3 1 6 6 3 1 4 2 3 1 1 1 1 3 1 1 3 3 2 2 1 2 2 3 2 2 2 2 2 2-1 3 2 3 2 4 2 2 3 3 2 2 2 5 1 5 5 3 1 7 7 7 8 1 1 1 5 8 5 2 3 2 2 3 3 2 3 2 1 3 4 1 2    2006      -3 2 2 2 2 5 1 2 2 1 3 3 3 3 2 2 2 2 2 2 3 3 3 2-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 5-3 0 1 0 0 018 5 2 7-3   -3   -3   -3      -3-3-3 3   1  -3      -3  -3-3 1 1 3   20002-4 0 1 0 -3-4 2-1 2 4 1 5 4 3 5 2 3 2 5 1 8 5  5 2 1 1 2 3 1 1 1 2 2 2 2 7 110 5 3 2 3-4-4-4 3 3 3 3 5 1 1-4     612 1   45,00-4 3 1  98   0
992000064  64      -4      99  20 1,79007 4 1 1 1 3 1 2 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 4 4 0 0 0 1 0 0 0 0 0 0 0 1 0 0 2 6 6 3 4 1 0 0 1 1 0 1 0 0 1 1 1 0 1 0 0 2-3-3 2 2 3 4 2 1 1 3 1 2 2 1 1 2-3 2 2 1 1 1 1 1 1 1 2 1 1 1 1 1-2-1 110 1 1 1 2-1 3 2 4 4 1 1 2 2 2 2 2 2 2 2 2 1 2 2 2 1 1 2 1-1 2 2 2 2 2 2 2 2 3 2 2 0 0 1 0 0 1 1 0 0 1 1 2 2 3 3 3 3 3 2 6 5 5 5-1 3 2 1 1 1 1 1 1 1 1 1 1 2 2 2 4 4 4 4-1-1 4 4 3 2 8-1-1 4-1-1-1-1-1 4 1 1 1 1 5 1 1 1 1 1 1 1 2 1-1 1 6 1-1-1-1 3 2 3 3 2 3 2 1 1 3    2004      -3 3 2 1 1 1 1-1 1 1 3 3 3 4 4 1 1 4 3 1 3 4 5 4-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 1 3 0 0 017 3 2 4-3   -3   -3   -3    9333 9 4-3   2   1    2411   5 8 3 6 3   20002-4 0 0 1 -3-4 1 1 1 2 3 4 4 2 2 2 2 3 1-110 5  1 2 2 1-1-1 2-1 3-1 2 2 1 1 1 1-2 3 2 2-4-4-4 3 3 3 3 4-1 1-4     612 1   35,00-4 1 1 213 280
992000065  65      -4      99  20  ,63426 2 2 1 1 4 3 3 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 3 0 0 0 1 0 0 0 0 0 1 1 1 0 0 210 8 3 4 1 0 0 1 0 0 1 1 0 0 1 0 0 1 0 0 2-3-3 1 1-1 4 1 5 1 3 1 3 2 1 1 2-3 5 2 1 1 1 1-1-1-1-1 1 1 2-1 1-1-1 1 4-1 1 4 2 1 4 2 4 2 1 1 2 1 3 2 2 1 1 1 2 2 2 2 2-1-1 2 1-1 2-1 2 2 3 2 2 2 3 2 2 0 1 1 0 0 1 0 1 0 1 0 1 1-1-1-1-1-1 2 6 5 5 5 1 3 2 1 1 1 1 1 1 1 1 2 2 2 2 2 3 4-1 3-1-1 4 4 3 110-1-1-1-1-1-1 1 1 4 1 1 1 110 4 1-1 6 6-1 1 3 1-1 110 1 2 2 2 3 2 2 2 2 2 1 3 1 4    2004      -3-1 2 1 1 1 1 1 1 1 4 4 3 3 4 3 2 4 3 1-1-1-1-1-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 5-3 0 2 1 0 0-2 3 1 6-3   -3   -3   -3      -3-3-3-3   2   1    9211   9 5 3 6 3   20002-4 0 1 1 -3-4 4 1 1 2 5 5 3 3-1 2 3 4 1 510 6  1 2 1 1-1-1 2 3 3 2 2 1 5 1 1 1-1 3 1 2-4-4-4 3 3 3-1 3-1 1-4     712 1   35,00-4 1 1 230   0
992000066  66      -4      99  20 1,19070 1 1 2 1 3 2 2 3 3 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 3 4 4 3 1 0 0 1 0 0 0 0 0 0 1 0 0 0 210 2 3 4 1 1 0 1 0 0 1 0 0 1 1 0 0 1 0 0 1 2 2 2 2 3 3 1 3 1 3 1 2 2 1 1 2-3 3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1-1 1 1 1 1 1 2-1 3 2 4 2 2 1 2 2 2 2 2 1 2 1 2 2 2 2 2 1 1-1 1 2 3 2 2 2 3 1 2 3 3 2 2 0 1 1 1 0 1 0 0 0 0 1 1 1 3 3 1 2 3 2 6 5 5 5 5 3 2 1 1 1 1 1 1 1 1 1 2 2 2 2 4 4 4 4-1-1-1 4 3 110 4 4 4 2 2 2 2 2 4 1 1 1 1 1 1 1 110 6-1 1 1 1-1 5 5 1 2 2 2 3 2 2 2 2 3 2 1 1 3      -1      -2-1 1 1 1 1 1-1-1 1 3 3 4 4 4 2 2 4 2 1 3-1-1 3-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 3 3 2 0 018 6 2 1 2   -3   -2   -3    9211 8 6-3   1  -3      -3  -3-3 5 9 3   20002-4 0 1 1  7-4 1 1 1 2 5 5 5 2 1 2 2 3 1 110 6  2 2 2 1-1-1 2 2 2-1 2 1 4 1 1 1-2 2 1 2-4-4-4 3 2 3 4 3 2 1-4     712 1   25,00-4 3 1 200 600
992000067  67      -4      99  20  ,51001 1 1 1 1 2 2 1-1-1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 3 4 4 0 0 0 1 0 0 0 0 0 0 1 1 1 1 2 8 7 3 2 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 1 8 8 1 2 3 3 3 1 1 3 1 2 1 1 1 2-3 4 2 1 1 1 1 1 1 1 2 1 1 1 1 1-1-1 1 8 1 1 3 2 3 4 2 4 2 1 1 1 1 1 1 1 1 2 1 1 1 1 1 1 1-1 2 3 2 2 2 2 2 2 2 2 2-1 2 2 0 0 1 1 0 1 1 1 0 0 0 2 2 1 2 1 2-1 2 5 3 1 3 3 1 3-1 2 1-1-1-1 1-1 2-1-1 2-1 2 2 2-1 2-1-1 3 3 5 3 4 2 4 2 2 2 2 2 2 2 2 1 1 1 1 1 1-1-1-1 1 3 2-1-1 2 1 3 3 3 3 2 2 3 3 3 1 2 1 2    2004      -3 2 1 1 1-2 1 1 4 1 2 1 2 2 3 2 2 4 2 1 3 3 4 3-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 1 2 0 0 118 6 2 1 2   -3    1   -3    8290 2 8-3   1  -3      -3  -3-3-2-2 3   20003-4 0 1 0 -1-4 2 1 1 2 3 4-1 2 2 2 2 2 3 5 5 4  8 2 1 3 2 3 1 1 1 2 1 1 1 1 1-1-1 3 2 2-4-4-4 1 1 1 2 7 2 1-4    2511 1    5,00-4 1 1  98  98
992000068  68      -4      99  20  ,50666 2 1 2 1 3 1 2 3 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 3 4 1 0 1 1 0 0 0 1 1 1 1 1 1 1 2 6 6 4 3 1 1 1 1 1 0 1 1 1 1 1 1 0 1 1 0 2-3-3 3 2 3 3 2 4 1 2 1 2 2 1 1 2-3 2 2 1 1 1 1 1 1 1 1 1 1-1-1 1-1 2 1 9 1 1 1 2 2 2 3 2 2 2 1 2 1 1 1 2 1 2 2 1 2 2 2 2 1 2 2 1 3 3 2 2 2 2 3 2 3 3 2 2 0 0 1 1 0 1 1 0 1 0 0 1 2 2 2 2 3 3 2 9 8 8 3-1 3 1 1 2 1 1 3 1 1 1 1-1 2 2-1 2 2-1 2 2 2 2-1 2 8 1 4 3 4 1 1-1-1-1 2 2 2 1 1 2 2 2 1 410 1 1 2 1 2 2-1 1 3 2 2 3 3 3 3 3 3 1 4 1 2    2001      -3 2 2 1 1 1 1 2 3 1 3 2 2 3 3 1 3 3 3 1 3 3 4 2-3-3-3-3-3-3-3-3-3-3 2** 2-3 2 3-3 2 1 0 0 022 8 2 4-3   -3   -3   -3    3115 390-3   1  -3      -3  -3-3 1 2 3   20003-4 0 1 1 -3-4 2 1 1 2 2 5 2 2 2 2-1 3 5-110 6  1 3-1 3 2-1 1 1 2 2 1 2 1 1 1-1-1 2 2 2-4-4-4 2 1 2 4 4 2 1-4     412 1    5,00-4 3 1 296 296
992000069  69      -4      99  20  ,83024 2 1 3 2 2 1 2 1 1 3 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 1 2 0 0 0 1 0 1 1 0 0 1 1 1 0 0 2-110 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2-3-3 1 1 3 2 4 1 1 2 1 2 1 1 1 2-3 2 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 110 1 1 1 2 1 1 4 1 4 1 1 2 1 1 2 2 1 2 2 1 1 1 1 1 1 2 2 2 2 2 2 2 2 2 2 2 2 2 1 1 0 0 0 1 0 1 1 1 1 0 0 2 2 1 3 1 3-1 210 5 5 1 5 1 4 1 1 1 1 1 1 1 1 2 2 2 2-1 2 2 2 2-1-1-1 3 2 8 1 4 2 4 1 1 1 2 2 3 1 1 1 1 1 1 1 1 1 1 1 1 2 1 1 1 2 1 3 3 3 3 3 3 3 3 3 1 2 1 1    2002      -3 2-1 1 1 1 1 1 5 1 3 3 3 3 3 2 2 3 2 1 3 3 3 3-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 3 2 0 0 016 3 2 4-3   -3   -3   -3    9132 9 5-3   1  -3      -3  -3-3 3 6 3   20003-4 0 0 0 -3-4 1 1 1 1 5 5 1 1 1 3 1 2 2 510 5  1 2-1 3-1 3 1 1 1 1 1 1 1 1 1-1-1 3 3 3-4-4-4 1 1 1 2 7 2 1-4     412 1   15,00-4 1 1 340 415
992000070  70      -4      99  20  ,66536 1 1 1 2 2 2 1 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 2 4 4 1 0 0 1 0 1 0 0 0 0 1 1 0 1 1 5 7 2 4 1 1 1 1 1 1 1 1 1 1 1 1 0 1 1 0 110 2 4 2 4 3 1 4 1 3 1 2 2 1 1 2-3 3 4 1 1 1 1 1 1 1-2-1-1-1-1 1-1 2 3-1-1 1 3 2 1 5 1 3 1 1 1 2 1 2 2 2 1 2 2 2 1 2 2 2 1 1 2 1 1 1 1 1 1 1 1 1 1 1 2 2 0 0 1 1 0 1 1 0 0 1 0 1 1-1 2 2 2-1 3 5 1 1 6 1 3 2 1 1 1 1 1 1 1 1 2 3 2-1-1-1-1 3 3 3-1 3 3 2 6 8 4 3 4 2 1-1 2 2 2 2 2 1 1 3 6 5 1 3 3 7 1 1 1 3 1 4 1 3 2 2 3 2 2 2 2 3 1 4 1 2      -1      -1 3 1 1 1 1 1 1 5 1 3 3 3 3 3 2 2 3 2 1 3 3 5 3-3-3-3-3-3-3-3-3-3-3 2** 1 1 2 1 2 2 4 0 0 118 6 2 1 2   -3   -2   -3    7241 9 5-3   2   1    3112   3 5 714 3   20003-4 0 1 1  2-4 1 1-1 2 3 5 1 3 3 2 3 2 5 810 6  2 2 1 1 3 3 1 1 1-1 1 2 1 4 1 8 1 2 2 2-4-4-4 3 1 3 2 5 1 1-4     412 1    5,00-4 1 1 400 350
992000071  71      -4      99  20  ,42505 1 2 2 3 4 3 3 3 3 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 4 4 0 0 0 1 0 0 1 1 0 1 1 1 0 1 2 6 3 4 3 1 1 0 1 0 0 0 0 0 0 1 0 0 0 1 0 2-3-3 4 2 2 3 1 1 1 2 1 2 1 2-3 2-3 8 8 2 2 2 2-1-1-1-1 2-1-1-1 1 1 2 3 3 2 2 7 2 1 5 1 5 1 2 2 3 2 3 3 3 2 2 2 2 1 2 3 3 1 1 1 1 3 4 1 3 1 3 1 1 2 1 1 2 0 1 1 1 0 0 0 1 0 1 0 1 1 3 3 3 3 3 2 5 5 4 6 7 2 3 2 1 1 1 1 1 1 1 3-1 2-1-1 2 3 3 3 3-1 3 3 3 6 5 2 2 4 1 1-1 2 2 3 1 2 1 1 3 3 2 3 3 4 6 1 1 1 4 4 3 4 3 2 3 3 3 3 3 3 5 4 1 1 3      96      -3 3 2 2 2 3 1 1 4 1 2 2 2 3 3 2 1 3 2 1 2 2 3 2 2 2 2 2 3-3-3-3-3-3 2** 1 1 1 1 1 3 2 1 2 025 8 2 7-3   -3   -3   -3      -3-3-3 6   2   1    7212   741 5 9 1   20002-4 0 1 0 -3-4 1-2 2 4 3 5 2 3 3 2 2 3 7 5 4 4  7 2 1 3 3 4 2 2 2 2 1 2 3 3 1 8 2 3 3 3-4-4-4 3 2 3 2 5 2 2-4     612 2     ,00-4 1 1 200 125
992000072  72      -4      99  20  ,87660 1 2 2 2 2 4 2 4 4 1 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 4 4 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 6 5 3 1 1 0 0 1 0 0 0 0 0 0 0 1 0 0 1 0 2-3-3 1 2 1 2 1 1 2 2 2 2 1 2-3 2-3 8 8-1 2 1 1-1-1-1-1 2 2 2 2-1-1 2 4 1 2 2-2 2 1 5 1 3 1 2 2-1 2 3 2 2 1 2 2 2 1 2 2 3 1 2 1 1 4 4 3 1 2 2 2 1 2 3 1 2 0 1 1 1 0 1 0 1 0 0 0 1 1 3 3 3 3 3 2 5 6 7 1 5 3 2 2 2 3 3 3 1 1 3 3 3 3 2-1 3 4 3 2-1 2 2 3 3 4 7 2 1 3 1 1 3 3 2 3 3 5 1 3 5 5 3 1 5 5 6 2 1 3 3 7 2 1 3 2 3 3 3 3 3 3 1 3 4 1 2      96      -3 3 2 1 1 1 1 3 2 2 4 4 4 4 4 2 1 5 3 2 3 3 4 3-3-3-3-3-3-3-3-3-3-3 1** 2-3 1 3-3 1 1 0 0 018 6 1 7-3   -3   -3   -3      -3-3-3 6   1  -3      -3  -3-3-2-2 1   20002-4 0 1 0 -3-4 3-1 2 4 3 5 3 4 4 3 3 2 6 3 8 7  6 2 1 1-1 3 2 2 3 2 1 6 3 5 1 6 4 3 3 3-4-4-4 2 2 4 2 3 2 1-4     612 1    5,00-4 1 1  98  98
992000073  73      -4      99  20  ,87308 1 1 3 3 3 1 2 2 2 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 4 3 4 1 0 0 1 0 0 0 1 0 0 1 1 0 0 1 8 6 3 1 1 1 1 1 0 0 1 0 0 1 1 0 0 0 1 0 2-3-3 2 1 1 1-1 2 2 2 1 2 1 1 1 2-3 2 2 1 1 1 1 1 1 1 1 1 1 1 1 1 2 2 110 1 1 1 1 5 2 1 1 1 1 2 3 2 1 3 2 2 3 2 2 2 2 2 2 1 2 2 3 4 2 1 2 1 1 3 2 3 2 1 2 0 1 1 1 0 0 0 0 1 1 0 2 2 3 3 3 3 3 2 8 7 3 4 6 3 2 1 2 1 1 1 1 1 1 1 1 2 3 3 2 3 2 3 3 2 3 3 3 6 3 3 3 4 1 1 3 3 3 2 1 1 1 1 1 1 1 1 1 2 5 1 1 1 2 1 1 1 3 2 3 3 3 3 3 3 3 1 2 1 2      -1      -2 2-1 2 1 2 1 1 2 1 2 3 2 3 3 2 2 4 2 1 2 3 3 3-3-3-3-3-3-3-3-3-3-3 2** 1 2 2 1 2 2 3 0 0 217 5 1 5-3   -3   -3   -3      -3-3-3-3   2   1    7136   548 2 4 1   20002-4 0 0 1 -3-4 1 1 1 1 2 4 1 1 1 1 2 3 7 4 8 6 10 2 2 1-1 3 2 3 3 2 2 1 1 1 1 3-1 3 3 3-4-4-4 4 2 4 1 2 2 1-4     612 1     ,00-4 3 1 100  93
992000074  74      -4      99  20  ,46602 1 1 2 3 3 2 2 3-1 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3 4 4 0 0 0 1 0 0 0 0 0 1 1 1 0 1 1 5 4 4 3 1 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 1 6 7 3 2 1 3 2 1 2 3 1 3 1 1 1 2-3 4 2 1 1 1 1 1 1-1 2 1-1 2 2 1-1 2 2 5 2 2 7 2 1 4 1 3 1 1 2 3 1 2 2 2 1 2 1 2 1 1 2 2 1 2 2 3 4 4 2 2 2 3 2 1 2-1 1 3 0 1 1 1 0 1 0 1 0 0 0 2 2 1 2 2 2 2 3 5 5 3 3 3 4 1 1 2 1 1 1 1 1 3 2-1 3 2-1 2 3 3 3-1 2 3 4 2 3 5 1-1 4 1 1 3 3 2 2 1 4 1 1 4 1 2 1 5 8 6 1 1 1 6 110 1 3 2 3 3 3 2 3 3 1 3 2 1 3      -1      -2 3 2 2 1 3 1 2 3 1 3 3 3 4 3 2 2 4 2 1 3 2 4 2 2 2 2 3 4-3-3-3-3-3 1** 1 1 2 1 2 2 2 0 0 020 6 2 1 2   -3   -2   -3    8211 622-3   1  -3      -3  -3-3 5 9 1   20002-4 0 0 1  5-4 2 1-1 2 4 5 1 3 3 3 2 2 4 3 8 4  4 2 1 1 2 3 2 1 3 2 1 3 1 3 1 6 1 3 2 2-4-4-4 2 2 3 2-1 2 1-4     612 1    5,00-4-1 1 479 950
992000075  75      -4      99  20 1,04620 2 1 2 3 2 2 2 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1-3-3-3 1 0 1 1 1 0 1 1 1 1 1 1 0 1 210 9 1 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 2-3-3 1 3 2 2 2 1 1 2 1 3 1 1 1 2-3 5 5 1 1 1 1 1 1 1-1 1 1-1-1-1-1 2 1 7-1 1 5 2 1 3 1 3 1 1 1 2 2 2 2 3 2 2-1 3 2 2-1 2 1 1 2 3 2 3 2 3 2 2 2 2 3 2 1 2 0 1 1 0 0 1 0 0 1 0 1-1 1 3 3 3 3 3 1 5 1 5 5 2 3 1 1 2 1 3 3 1 1 3 2 2 2 2 3 2 2 3 3 3 3 3-1-1 5 5 1 4 4 4 3 1 1 2 3 5 5 1 1 1 1 1 1 5 3 8 1 1 2 5 1 5 1 3 1 2 2 2 2 3 3 1 3 2 1 2      96      -3 4 2 2 1 3 1 2 1 1 2 3 3 3 3 1 1 4 1 1 2 3 4 2-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 2 3 0 0 012 2 2 4-3   -3   -3   -3    9152 9 9-3   1  -3      -3  -3-3 3 5 1   20005-4 0 1 0 -3-4 2 1-1 2 5 5-1 3 5 2 3 2 8 710 1  5 2 1 3 3-1 1 1 1 1 1 1 1 1 1 5 5 3 2 1-4-4-4 4 4 4 3 4 1 1-4     212 1   20,00-4 3 3 200 230
992000076  76      -4      99  20 1,05439 1 1 2 2 2 2 2 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3-3-3 1 0 1 1 1 0 0 0 1 1 1 1 0 1 2 5 7 3 1 1 1 0 1 0 0 1 0 0 0 0 0 0 0 1 0 1 4 1 1 4 4 3 2 2 1 1 1 2 1 1 1 2-3 2 2 1 1 1 1 1 1 1 1 1-1-1-1-1-1-1 1 9 1 1 3 2 1 3 1 2 1 1 1 3 2 2 2 3 2 2 2 3 1 2-1 2 1 1 2 3 3 2 2 2 2 3 2 2 3 2 1 1 0 0 1 1 0 1 0 0 1 0 1-1 1 3 3 3 3 3 2 5 2 5 7 3 3 1 1 2 1 1 3 1 1 3 2 2 2 2 3 2 3 3 3 3-1 3 2-1 5 5 1 3 3 3-1-1-1-1 3 7 7 1 1 2 1 1 1 5 5 5 1 2 2 7 1 5 1 2 1 2 3 2 2 3 3 1 2 3 1 2      96      -3 4-1 3 1 4 1 3 1 1 3 3 3 4 4 1 3 4 3 1 2 2 4 2 2 2 3 3 3-3-3-3-3-3 2** 1 1 2 1 2 2 2 1 1 020 6 2 1 2   -3  200   -3    7433 810-3   2   1    1313   6 3-2-2 1   20005-4 0 1 0  1-4 3 1-1 1 4 5 3 3 2 2 3 3 7 5 9 2  5 2 1 3 3 3 1 1 1-1 1 1 1 1 1 5 5 3 2 1-4-4-4 4 4 4 2 4 1 1-4     212 1   10,00-4 1 3  98 400
992000077  77      -4      99  20  ,25877 2 2 1 2 3-1 3 4 4 1 2 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1-3-3-3 1 0 0 1 0 0 0 0 0 0 1 1 1 1 1 8 8 1 3 1 0 0 1 0 0 0 0 0 0 0 0 0 1 1 0 2-3-3 3 4 4 3 2 3 1 3 1 1 1 1 1 2-3 5 5 1 1 1 1-1-1-1-1-1-1-1-1-1-1 2-2 5-2 1 5 1 8 3 1 3 1 2 1 2 2 2 1 3 2 2 1 2 2 2 2 2 1 1 2 3 4 3 2 2 2 2 2 2-1 3 1 2 0 1 1 1 0 1 0 0 1 0 0-1-1 2 3 3 3 3 1 5 2 5 1 1 2 3 1 1 1 1 3 1 1 2 2 2 2 2 2 2 2 2 2-1-1 2 3 2 5-1 1-1-1-1-1-1-1-1 3 5 7 1 1 3 2 3 1 5 5 7 1 1 2 5 1 5 2 3 2 2 3 3 3 3 3 1 3 2 1 2      96      -3 2-1 3 1 3 1 3 1 1 3 3 3 3 4 2 2 4 2 1 2 3 4 3-3-3-3-3-3-3-3-3-3-3 1** 2-3 2 5-3 0 4 1 0 019 3 1 6-3   -3   -3   -3      -3-3-3-3   2   1    8323   8 4-1-1 1   20005-4 0 0 0 -3-4 3 1-1 2 5 5-1 3 5 2 3 3 8 2 8 2  6-1 1 1-1 2 1 1 1 1 1 2 2 2 1 5 5 3 3 1-4-4-4 4 4 4 2 4 1 1-4    2711 0   55,00-4 1 3  99   0
992000078  78      -4      99  20  ,37266 2 2 2 2 3 2 3 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1-3-3-3 1 0 1 1 1 0 1 1 0 0 1 1 0 1 2 7 9 1 3 1 1 0 1 0 0 0 0 0 0 0 0 0 1 1 0 2-3-3 3 4 2 2 2 3 1 3 1 2 1 1 1 2-3 3 3 1 1 1 1 1 1 1-1 1-1-1-1-1-1 2 1 9 1 1 4 2 1 3 1 3 1 1 1 2 2 2 2 3 2 2 2 3 2 2 2 2 1 1 2 3 3 2 2 2 2 3 2 2-1 3 1 3 0 1 1 1 0 1 0 0 1 0 0-1 1 2 3 2 3 3 1-1 2 4 3 2 1 3 1 2 1 1 3 1 1 3 2 2 2 2 3 2 3 3 3 3-1 3 2 2 5-1 1 3 4 2-1-1-1-1 3 8 8 1 1 2 2 3 1 5 5 8 1 2 2 7 1 5 2 3 1 2 3 3 2 3 3 1 2 3 1 2      96      -3 3-1 3 1 3 1-1 1 1 3 3-1 5 5 3 3 4 3 1 2 2 4 2 2 2 3 3 3-3-3-3-3-3 2** 2-3 2 5-3 0 3 1 0 021 5 1 6-3   -3   -3   -3      -3-3-3-3   2   1    2145   3 9-1-1 1   20005-4 0 1 0 -3-4 2 1-1 2 4 4-1 3 5 3 3 3 8 3 9 2  5 2 1 3 3 2 1 1 1 1 1 2 1 1 1 5 5 3 3 1-4-4-4 3 3 3 2 4 1 1-4    2711 1     ,00-4 1 3  99   0
992000079  79      -4      99  20  ,87660 1 1 2 2 3 2 2 4 4 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 2 3-3-3 1 0 1 1 1 0 0 0 0 0 1 1 0 1 1 3 8 3 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 9 9 1 3 4 2 2 2 1 3 1 3 1 1 1 2-3 3 3 1 1 1 1 1 1 1 1 1-1-1-1-1-1 2 1 9 1-2 4 2 1 3 1 2 2 1 2 3 2 2 2 3 2 1 2 3 2 2 2 2 1 1 2 3 3 2 2 1 1 2 2 2 2 3 1 2 0 1 1 0 0 1 1 0 1 0 0-1-1 3 3 3 3 3 1 5 3 4 2 2 3 1 1 2 1 1 3 1 1 3 2 2 2 2 3 2 3-1 3 3-1 3 2 3 3 3 3-1 4 2 2-1-1 3 3 2 8 1 1 1 3 1 1 3 3 8 1 3 2 7 1 4 3 2 1 2 3 2 2 3 3 3 2 1 1 2      96      -3 3 1 3 1 3 1-1 1 1 3 3 3 4 4 2 2 4 2 1 2 3 4 3-3-3-3-3-3-3-3-3-3-3 1** 1 1 2 1 2 2 2 1 1 019 5 2 1 2   -3    6   -3    8323 8 4-3   1  -3      -3  -3-3 510 1   20005-4 0 0 0  1-4 3 1-1 2 5 5-1 3 5 2 3 2 8 3 9 2  4 2 1 3 3 3 1 1 1 2 1 2 1 1 1 5 5 3 3 1-4-4-4 3 3 3 2 4 1 1-4    2711 1   15,00-4 1 3 350 600
