12    3,0011 32391697121560    3,002100000000000000000000000                                0    1,00    1,00
21    3,0020 10801412109751    2,000125134222222221222222222                                0    1,00    2,00
23    3,0011 51471597 89747    2,001045123122222222222222222                                1    1,00    1,00
21    3,0020 836112 8 89732    2,000154123222222222222222222                                1    1,00    2,00
21    3,0022 20541412149760    2,003099999122222222222222222    2,00    1,00                0    1,00    2,00
21    3,0011 40281616129725    3,001054231222122221211222222    2,00    2,00                0    1,00    1,00
11    3,0020 205916 8 89751    1,000115243222222222222222222                                0    1,00    2,00
11    3,0021 10251616129742    2,001053142222222222222222222    2,00                        0    1,00    2,00
23    3,0033 34771198989828    3,001032541122221222222222222    1,00    1,00                1    1,00    2,00
21    3,0021 10331897169751    1,001100000000000000000000000                                0    1,00    2,00
11    3,0020 00431612 89730    2,000145123112229991222222222                                0    1,00    2,00
11    3,0022 21231214979732    2,001100000000000000000000000                                0    1,00    2,00
11    3,0020 70201198991237    6,000234521122222221222222222                                0    1,00    2,00
21    3,0032 6428 911 29753    5,001045312122222222222222222    2,00    5,00    7,00        1     ,00    2,00
21    3,0022 12361012129729    3,001200000000000000000000000                                1     ,00    2,00
21    3,0030 22361211109720    3,000145123122222222222222222                                1    1,00    2,00
21    3,0023 74301318159740    2,002045132122222121222222222    2,00    2,00                1    1,00    2,00
11    3,0022 45441517121361    1,002045132122222222222222222    2,00    1,00                0    1,00    2,00
22    3,0022 403713 6169760    2,001045132122222222222222222    2,00    2,00                0    1,00    2,00
21    3,0010113351213151631    3,000145213122222222222222222                                1    1,00    1,00
21    3,0020 43381212 21639    1,000243251222222122222222222                                1    1,00    2,00
21    3,0010 30241212121240    2,000245312122222222222212121                                0    1,00    1,00
21    1,0020 5238 897 81429    2,000225134122222222222222222                                1     ,00    2,00
21    1,0032 415814 8 89758    2,002100000000000000000000000                                1    1,00    2,00
21    1,0020 1331 9 3 89723    6,000145123222222122222222222                                1     ,00    2,00
21    1,0020 6271 8 0 09730    6,000815324122222222222222222                                1     ,00    2,00
11    1,0011 12541212121251    1,002045132222222222222222222                                0    1,00    1,00
21    1,0022 026812 8 59746    2,002200000000000000000000000                                1    1,00    2,00
11    1,0022 32331097101054    5,002200000000000000000000000                                0     ,00    2,00
11    1,0021 60301618169757    2,002054132222221222222222222    4,00                        0    1,00    2,00
11    1,0022148711297989732    5,002200000000000000000000000                                0    1,00    2,00
22    1,0011 342211 7 697 0        2025413222222222222222222    2,00                        1    1,00    1,00
22    1,0011135721298 69740    5,002200000000000000000000000                                1    1,00    1,00
22    1,0020 31401497119732    2,000115423122222211222222222                                1    1,00    2,00
12    1,0021 44431397 41331    3,002200000000000000000000000                                0    1,00    2,00
12    1,0030 04511212 09724    6,000243512112222222222222222                                0    1,00    2,00
12    1,0022 50311398149717    3,002025431222222222222222222    2,00                        0    1,00    2,00
23    1,0099102561614169739    2,001099999122222222222222222                                1    1,00        
22    1,002111185 998989722    3,001100000000000000000000000                                1     ,00    2,00
12    1,0030 23301112141430    6,000242531222212222222222222                                0    1,00    2,00
21    1,0012 13341697121666    1,001045123222222222222222222    1,00    5,00    4,00        1    1,00    1,00
11    1,0011 14351514121645    5,002100000000000000000000000                                0    1,00    1,00
12    1,0020 00251614979751    1,000154123222222221222222222                                0    1,00    2,00
11    1,0021 70351616209727    2,002045123112222222222222222    4,00                        0    1,00    2,00
21    1,0020 64421614151864    1,000154132122222222222222222                                1    1,00    2,00
21    1,0022 007512 8 69741    2,002015243222222222222222222    2,00                        0    1,00    2,00
21    1,0021 402916 7121622    2,002100000000000000000000000                                0    1,00    2,00
11    1,0020 646012 6 81254    5,000115243222222222222222222                                0    1,00    2,00
21    1,0022 41361597149765    1,001053142122222222222222222    4,00                        1    1,00    2,00
21    1,0011 81321912121343    1,001100000000000000000000000                                1    1,00    1,00
21    1,0020 61341213121459    1,000145132122222222222222222                                1    1,00    2,00
21    1,0021 33471412121836    3,001024315222222222222222222    4,00    4,00                1    1,00    2,00
21    1,0021 13501414121639    2,001100000000000000000000000                                1    1,00    2,00
21    1,0010 43461910992043    1,000145132122222222222222222                                1    1,00    1,00
11    1,0031 60411420189728    6,002054321112212222121222222    2,00    2,00                0    1,00    2,00
21    1,0030 10351616169725    3,000154123122222222111222222                                0    1,00    2,00
22    1,0012 53331211121243    2,001100000000000000000000000                                1    1,00    1,00
22    1,0020 403412 3129758    2,000135142122222222222222222                                0    1,00    2,00
22    1,0021 52361098 99736    2,008042135222222222222212222    2,00                        1     ,00    2,00
12    1,0011 2026 8129897 0        8043125222222222222222222                                0     ,00    1,00
12    1,0092 375910 4129728    6,001200000000000000000000000                                0     ,00        
12    1,0030 57411397121422    3,000135124222211221222222222                                0    1,00    2,00
21    1,0012 24441611119755    1,001200000000000000000000000                                1    1,00    1,00
21    1,0010 117412 8 79747    2,000215432122222221222222222                                1    1,00    1,00
21    1,0022 018511 8 89751    2,002025314122222222222222222                                1    1,00    2,00
21    1,0021 227112 5 39746    2,002100000000000000000000000                                1    1,00    2,00
21    1,0021 20271710111268    2,002100000000000000000000000                                0    1,00    2,00
22    1,0022 57699997999729    3,008015342122222221222222222    1,00    7,00    7,00    2,001            2,00
22    1,0032 01201197119722    6,001100000000000000000000000                                1    1,00    2,00
22    1,0020117661497 89739    2,000115234112222222222222222                                1    1,00    2,00
12    1,0010 03401398131640    5,000125134122222121222222222                                0    1,00    1,00
21    1,0020 22351612121642    2,000125143122222222222222222                                1    1,00    2,00
21    1,0022 11331610101764    1,001054123121221222222222212    1,00    2,00    2,00        1    1,00    2,00
11    1,0010 52431513121149    2,000135142212222221222212222                                0    1,00    1,00
21    1,0020 23351397121146    2,000154123122222222222222222                                1    1,00    2,00
11    1,0038 30271212121252    1,001045123122222222221222212    2,00                        0    1,00    2,00
11    1,0022 22241217141244    2,002045132122222222121222222    2,00                        0    1,00    2,00
11    1,0010 71641498 91247    5,000245213222222222222222222                                0    1,00    1,00
21    1,0021 50701898 69766    1,002045231122222222222222222    1,00                        0    1,00    2,00
11    1,0011 20421214149739    5,001100000000000000000000000                                0    1,00    1,00
21    1,0030 12531098129749    2,000199999122222122221222222                                1     ,00    2,00
21    1,0020 20361816162061    1,000154132221222222222222222                                0    1,00    2,00
12    1,0010 347512 8971239    5,000225134222221222222222222                                0    1,00    1,00
22    1,0021 21421412109760    2,001054132122222222222222222    5,00    5,00                1    1,00    2,00
22    1,0022 302112121897 0        1200000000000000000000000                                0    1,00    2,00
22    1,0030 222210971097 0        0245213222222222222222222                                1     ,00    2,00
22    1,0011 624213 9 91131    2,001100000000000000000000000                                1    1,00    1,00
21    1,0030 52521416141855    1,000215324122221222222222222                                1    1,00    2,00
11    1,0022 14631412 99745    2,002015234222222222222222222    3,00    2,00                0    1,00    2,00
21    1,0011 465617 9129775    1,001100000000000000000000000                                1    1,00    1,00
11    1,0010 20381916169843    1,000154123222221222222222212                                0    1,00    1,00
21    1,0021 30411312119725    3,001100000000000000000000000                                0    1,00    2,00
21    1,0022 53701197 59734    2,002015234222222212222222222    1,00                        1    1,00    2,00
11    1,0021 1120 997119736    5,001034512222222222222122222                                0     ,00    2,00
11    1,0032 514115 7 91249    2,001100000000000000000000000                                0    1,00    2,00
21    1,0012 45691297989722    3,002045123122222222222222222                                1    1,00    1,00
11    1,0023 10221112129731    5,001200000000000000000000000                                0    1,00    2,00
21    1,0011 627510 6 59730    6,001015423122222221999999999    1,00                        1     ,00    1,00
21    1,0020 837312 6999730    2,000145123222222221222222222                                1    1,00    2,00
11    1,0032102701298981236    6,001025413122221121222222222                                0    1,00    2,00
11    1,0022 323212 8101250    2,001200000000000000000000000                                0    1,00    2,00
11    1,0020 30361212181454    5,000135124122222222222222212                                0    1,00    2,00
21    1,0022 7328 9 8 81144    2,002035241122222222222222111    4,00    2,00    7,00    6,001     ,00    2,00
21    1,0022 314414 7121123    4,001100000000000000000000000                                1    1,00    2,00
21    1,0010 70321497121944    2,000245321121222222222222222                                0    1,00    1,00
11    1,0011 14581414121551    1,001025143122221222222222222    1,00                        0    1,00    1,00
23    3,0022 50541618979751    2,001800000000000000000000000                                0    1,00    2,00
22    3,0020 41221197 51446    2,000154132112221221222222121                                1    1,00    2,00
21    3,001213627 99898 6 0        1035124222222222222222111    2,00                        1     ,00    1,00
21    3,0021 20281619179762    1,001054132112212222222222222    2,00    1,00    5,00    1,000    1,00    2,00
21    3,0021 50311614149728    3,001054123212122222222222222    2,00    2,00    5,00        0    1,00    2,00
11    3,0022 701812 5 69735    6,001200000000000000000000000                                0    1,00    2,00
21    3,0021 30331618189752    1,001054132212222222221222222    4,00    5,00                0    1,00    2,00
21    3,0022 202710 81197 0        1200000000000000000000000                                0     ,00    2,00
11    3,0021 34381314169732    2,001100000000000000000000000                                0    1,00    2,00
21    3,0020 223712 6 81232    2,000254132122222212222222222                                1    1,00    2,00
21    3,0012 23391212989732    3,001099999122222221222222222    4,00    1,00    4,00        1    1,00    1,00
21    3,0022 2434 998981032    2,001100000000000000000000000                                1     ,00    2,00
11    3,0030 423811 8989742    3,000215243112112212122222222                                0    1,00    2,00
21    3,0010 124718 8121774    1,000145123222222222222222222                                1    1,00    1,00
11    3,0022 21471612101649    2,001200000000000000000000000                                0    1,00    2,00
21    3,0020 33611611161664    1,000245123122221222222222212                                1    1,00    2,00
11    3,0031 23712097121686    1,001045132222221222222222222    4,00    1,00                0    1,00    2,00
21    3,0021 20211418189751    2,002053124122221221222222222    1,00    7,00                0    1,00    2,00
21    3,0011 10211420169729    2,002054132122222222222222111    7,00    5,00                0    1,00    1,00
11    3,0022 00211399189751    1,003054132122222221222222222    1,00                        0    1,00    2,00
11    3,0011 102114201497 0        1045213122222222222222222    7,00    2,00                0    1,00    1,00
11    3,0022 10261513169722    2,001200000000000000000000000                                0    1,00    2,00
21    3,0022 10481797189765    1,002045132222222222222222222    1,00                        0    1,00    2,00
21    3,0011 10221514129731    6,008100000000000000000000000                                0    1,00    1,00
11    2,0011 33741697981449    5,002035124222222222222222222    1,00                        0    1,00    1,00
21    2,0012 30211418189721    3,002200000000000000000000000                                0    1,00    1,00
21    2,0012 02501816152043    2,002100000000000000000000000                                1    1,00    1,00
21    2,0010 10261616141251    1,000245132222222222222222222                                0    1,00    1,00
13    2,0018 2240 9 6 61251    1,008013425222222222222222222                                0     ,00    1,00
11    2,0033 10471698989761    1,001045132122222221222222222    7,00                        0    1,00    2,00
11    2,0030 116520 6 69751    1,000154132122222222222222222                                0    1,00    2,00
11    2,0011 01391816169751    1,001054132222222221222222222    4,00                        0    1,00    1,00
13    2,0021 10372016129757    2,008100000000000000000000000                                0    1,00    2,00
21    2,0022 40291716129763    1,003045132112222222222222111    5,00                        0    1,00    2,00
11    2,0021 20311812169769    1,002100000000000000000000000                                0    1,00    2,00
11    2,0010 40281620129723    6,000154231212222222122222222                                0    1,00    1,00
21    2,0010 20322019169775    1,000145132222222222222222222                                0    1,00    1,00
21    2,0022 21851097989751    1,002100000000000000000000000                                1     ,00    2,00
21    2,0020 70331619179746    2,000145123112222221221222221                                0    1,00    2,00
11    2,0011 204720 6129763    1,003100000000000000000000000                                0    1,00    1,00
21    2,0020 204912 9129733    2,000845132212222222222222222                                0    1,00    2,00
21    2,0032 12681297129746    2,002025134129229211999999999    2,00    5,00    1,00    1,001    1,00    2,00
11    2,0022 10221514169758    1,001100000000000000000000000                                0    1,00    2,00
11    2,0032 20331920179760    1,002099999222229992222222221                                0    1,00    2,00
21    2,0012 82721298989739    2,001012345222222222222222222                                1    1,00    1,00
21    2,0010 30291816149752    1,000154132122222222221212222                                0    1,00    1,00
22    2,0011 10211397129723    6,001100000000000000000000000                                0    1,00    1,00
22    2,0010 32261597159756    5,000225134222222221222122222                                1    1,00    1,00
22    2,0012 72361298979746    2,002054213122222222222222222    2,00                        1    1,00    1,00
22    2,0011 21221298169739    2,001200000000000000000000000                                1    1,00    1,00
12    2,0010 554912 6121236    5,000134215222222222221222222                                0    1,00    1,00
22    2,0021101351312109739    5,001045123121222222111222222    2,00    1,00                1    1,00    2,00
12    2,0010 646814 8 89747    2,000154132122222222222222222                                0    1,00    1,00
11    3,0022 213618 8 91665    1,001054123122222222222212222    2,00    4,00                0    1,00    2,00
11    3,0021 40281213979737    3,001100000000000000000000000                                0    1,00    2,00
21    3,0020 30251718149746    2,000145132122222222222212222                                0    1,00    2,00
21    3,0021 185110989813 0        1015432222222212222222222    4,00                        1     ,00    2,00
21    3,0020 22401717129764    1,000145132122222222222222222                                1    1,00    2,00
21    3,0021 10261618149746    2,002025143222222222222222222    2,00    1,00                0    1,00    2,00
12    3,0020 40241298989731    3,000153241222222222222222222                                0    1,00    2,00
21    3,0011 10201298129733    2,001045123222222222212122222                                0    1,00    1,00
11    3,002113023 597 09728    3,001100000000000000000000000                                0     ,00    2,00
11    3,0020 50231316979728    5,000145213222222222222222222                                0    1,00    2,00
21    3,003311436 9 6 69739    5,001100000000000000000000000                                1     ,00    2,00
12    3,0030 92411098 81323    6,000115423222122222222222222                                0     ,00    2,00
11    3,0031 14831197989746    2,001053412122222221222222222    1,00                        0    1,00    2,00
11    3,0022 32701212121237    5,002100000000000000000000000                                0    1,00    2,00
21    3,0020 242811971211 0        0115423122222122222222111                                1    1,00    2,00
11    3,0022 10251616161648    1,002045132122222222222222222                                0    1,00    2,00
12    3,0031 8143 8 6 59736    6,002012534222222222122222222    2,00                        0     ,00    2,00
22    3,0020 22391610149739    2,000145123212222221222122222                                1    1,00    2,00
11    3,0010 60271212129735    2,000125143222222222222222222                                0    1,00    1,00
23    3,0092 732911 8 81029    2,001035412222222222222222222                                1    1,00        
13    3,0020 72401712981551    1,000135124122222222222222222                                0    1,00    2,00
21    3,0022 3227 998109736    3,001100000000000000000000000                                1     ,00    2,00
21    3,0020 43401612121632    2,000145132222222121222222222                                1    1,00    2,00
11    3,0011 10211316139723    6,002100000000000000000000000                                0    1,00    1,00
11    3,0020 12321499971245    5,000145123222222222222222222                                0    1,00    2,00
11    3,0022 305316 7121665    1,001035412222222222222222222                                0    1,00    2,00
21    3,0011 21391312121451    1,002100000000000000000000000                                1    1,00    1,00
11    3,0021 11301616169751    1,002100000000000000000000000                                0    1,00    2,00
11    3,0020 13471414121342    5,000145123221922222222222222                                0    1,00    2,00
11    3,0011 22321910121767    1,001100000000000000000000000                                0    1,00    1,00
13    3,0010 844819 6 21251    1,000115423122222222222222222                                0    1,00    1,00
22    3,002014246 911 69731    3,000123451122222111222222222                                1     ,00    2,00
21    1,0022 03491497139759    1,002100000000000000000000000                                1    1,00    2,00
22    1,0030103731212 99751    1,000114532221228222222222888                                1    1,00    2,00
22    1,0010 20241212129746    2,000115432122222222222122222                                0    1,00    1,00
11    1,0021 5084 8 6979748    4,001045231222222222222222222                                0     ,00    2,00
12    1,00221002512 8129739    5,002100000000000000000000000                                0    1,00    2,00
21    1,0020 442711 3101051    1,000135124122222122222222121                                1    1,00    2,00
21    1,0010 80401012981051    5,000235421122222222222222221                                0     ,00    1,00
11    1,0022 72271297121230    6,002045132122222222222222222    1,00                        0    1,00    2,00
11    1,0032 23431414121454    1,002100000000000000000000000                                0    1,00    2,00
11    1,0010 636516 8 81562    3,000125341122222222222222222                                0    1,00    1,00
11    1,0022 23351512121251    1,001035412122222222222221222                                0    1,00    2,00
11    1,0020 10251698989749    2,000154321222222222222222222                                0    1,00    2,00
21    1,0022 43581112121128    3,001045312122222221222222222                                1    1,00    2,00
21    1,0022 35551211109739    2,008100000000000000000000000                                1    1,00    2,00
11    1,001012053 9 0 09732    6,000115234222222222222222222                                0     ,00    1,00
11    1,0011 44701298121331    5,001015423222222222222222222    1,00                        0    1,00    1,00
11    1,0021 40351616139773    1,001100000000000000000000000                                0    1,00    2,00
21    1,0033 34471212129744    2,002100000000000000000000000                                1    1,00    2,00
21    1,0030107611598 89766    1,000245123222221122222222222                                1    1,00    2,00
21    1,0011 12351716122073    1,001054123212222221222222222    1,00    7,00                1    1,00    1,00
21    1,0012 20341612129732    2,002100000000000000000000000                                0    1,00    1,00
21    1,0020 237012 8 81347    2,000225134122221122222222222                                1    1,00    2,00
11    1,0022 52671298981259    1,001100000000000000000000000                                0    1,00    2,00
21    1,0010 12351712 81747    2,000254123122222122222222222                                1    1,00    1,00
11    1,0022 64431212121536    6,001045132122222221222222222    2,00    2,00                0    1,00    2,00
11    1,0011 23731412101350    1,001100000000000000000000000                                0    1,00    1,00
21    1,0020 32351512121451    1,000135421222222222222222222                                1    1,00    2,00
21    1,0033 31891098 89736    2,009045213122222222222222222    1,00    1,00                1     ,00    2,00
21    1,0011 93391312129742    3,002100000000000000000000000                                1    1,00    1,00
21    1,0020 10331497121269    1,000235142122222222221122212                                0    1,00    2,00
11    1,0022 624812 6981350    5,001054321122221221222122111    2,00    1,00                0    1,00    2,00
22    1,0020 23311212129722    6,000145123122222222122222222                                1    1,00    2,00
12    1,0022 456711 8 89730    6,001012345222221221222222222                                0    1,00    2,00
12    1,0022 613012 9 99735    5,001100000000000000000000000                                0    1,00    2,00
12    1,0031 54301297 89730    6,002054312222222222121212222    2,00    2,00                0    1,00    2,00
22    1,002211171 89898 923    3,002200000000000000000000000                                1     ,00    2,00
11    1,0021 00291698989761    1,001099999222222221222222222    5,00    7,00                0    1,00    2,00
21    1,0021 20261312129746    2,001100000000000000000000000                                0    1,00    2,00
21    1,0010 10231614149751    1,000125143222222222222222222                                0    1,00    1,00
21    1,0022 10211412189732    2,001045132222222222222222222    2,00    2,00    7,00        0    1,00    2,00
11    1,002310387 8 8 89738    5,001200000000000000000000000                                0     ,00    2,00
21    1,0020 32301412101450    2,000145132112222222222222222                                1    1,00    2,00
21    1,0021 7483 8 5 71028    5,002045231122221221222222222    1,00                        1     ,00    2,00
21    1,002211480 8 0 09731    3,009200000000000000000000000                                1     ,00    2,00
21    1,0020113891097989729    2,000245312122222221222222222                                1     ,00    2,00
21    1,0020 335312 9129736    2,000145123122222122222222222                                1    1,00    2,00
21    1,0021 23621210101446    2,001100000000000000000000000                                1    1,00    2,00
21    1,0011 34591597122066    1,001045132222222222222222222                                1    1,00    1,00
21    1,0022 23351613121466    1,001100000000000000000000000                                1    1,00    2,00
21    1,0010 12361920141846    1,000135412121222122222222222                                1    1,00    1,00
12    1,0022 11421497 61431    2,001035124122221222222222222    1,00    1,00    2,00        0    1,00    2,00
11    1,0021 10341712129771    1,001200000000000000000000000                                0    1,00    2,00
21    1,0020 413312 7 81530    6,000115234212222222222222222                                1    1,00    2,00
11    1,0032 214212 8 91644    5,002054123222222222222222222    2,00                        0    1,00    2,00
11    1,0020 427414 8 89747    5,000135412122222222222222222                                0    1,00    2,00
21    1,0020 313712 7121659    1,000135124122222222222122212                                1    1,00    2,00
11    1,0012 63501798121266    1,001100000000000000000000000                                0    1,00    1,00
21    1,0020 655212 8121232    6,000115234222222222222222222                                1    1,00    2,00
21    1,0022 917110 0 09736    5,001035241222222212222222222    7,00                        1     ,00    2,00
21    1,0020 32341416121646    2,000115423122222222222122222                                1    1,00    2,00
21    1,0092 82411712121861    1,001045123222222222222222222    1,00                        1    1,00        
11    2,0012 94531212 71251    5,002100000000000000000000000                                0    1,00    1,00
11    2,0010 00431411119728    6,000145123222222222121222222                                0    1,00    1,00
11    2,0022 413013 9121251    5,001043125222222222222222222    1,00                        0    1,00    2,00
21    2,0030 345712 6109733    2,000145132122222222222222222                                1    1,00    2,00
21    2,0021 705712 6 61227    2,002035142222222221222222222    4,00                        0    1,00    2,00
12    2,0020 02391397151428    2,000215234222222222122222222                                0    1,00    2,00
12    2,0020 8219 997 997 0        0832145222222221222222222                                0     ,00    2,00
22    2,0033 9074 9 812 8 0        8045123122221221222222222    2,00    1,00                0     ,00    2,00
11    2,0021 427314 3981851    2,001100000000000000000000000                                0    1,00    2,00
11    2,0020 20271412101527    2,000135124222222222221211222                                0    1,00    2,00
21    2,0021 41561612161639    1,001045312122222221222222222    1,00                        1    1,00    2,00
21    2,0022 55661398 81449    2,002100000000000000000000000                                1    1,00    2,00
21    2,0012 10731298981036    6,001100000000000000000000000                                0    1,00    1,00
21    1,0020 40411697159751    1,000145132122222221222212222                                0    1,00    2,00
11    1,0011 435915 6121647    1,001045132122222221222222212    1,00                        0    1,00    1,00
21    1,0021 003616 8 89766    1,002200000000000000000000000                                0    1,00    2,00
11    1,0030 12521612121274    1,000115342122222222222222222                                0    1,00    2,00
21    1,0011 52891498 09728    3,001045231222222222222222222                                1    1,00    1,00
11    1,0020 50401498129739    5,000145123122222222221212222                                0    1,00    2,00
11    1,0022 14291712121624    6,002100000000000000000000000                                0    1,00    2,00
11    1,0021 30241618129725    3,002100000000000000000000000                                0    1,00    2,00
11    1,0010 224014 8121245    2,000145231122222222221222221                                0    1,00    1,00
21    1,0020 53461210991547    2,000145123222222219222222222                                1    1,00    2,00
22    1,0022 10361211129765    1,001015342122222222222222222                                0    1,00    2,00
21    1,0022 43391616141668    2,002100000000000000000000000                                1    1,00    2,00
11    1,0011 32382014181775    1,002054231122222122222222222    1,00                        0    1,00    1,00
11    1,0021 13601614 71349    2,001100000000000000000000000                                0    1,00    2,00
21    1,0010 346413 8 69769    1,000154312122222222222222222                                1    1,00    1,00
21    1,0022 71431612121669    1,001045132122222222222222222    1,00                        1    1,00    2,00
21    1,0021 00281612129741    1,001100000000000000000000000                                0    1,00    2,00
11    2,0011 13691312132032    2,001100000000000000000000000                                0    1,00    1,00
21    2,0023 12521497129746    2,001100000000000000000000000                                1    1,00    2,00
11    2,0010 523616 9991664    1,000145123222222222222222222                                0    1,00    1,00
11    2,0022 12501698981261    1,002035142222222222222222222    4,00                        0    1,00    2,00
21    2,0032 213616 9 81655    1,001200000000000000000000000                                1    1,00    2,00
11    2,0010 24761298121253    3,000215324122222222222222222                                0    1,00    1,00
21    2,0032 62451298119717    3,001035124122222222211222222    7,00    2,00    1,00        1    1,00    2,00
21    2,0022 52481212121445    2,001100000000000000000000000                                1    1,00    2,00
11    2,0020 13521297121249    2,000145312222122222122222222                                0    1,00    2,00
